,artist_name,artist_popularity,artist_id,track_name,track_popularity,track_duration_ms,track_id,album_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
2292,Carlitos Way,23,5QZXZIHEGF2YgObSocvJYa,Intro Down - Live,11,46106,6zwAVNSEIKrSTcxEwbEMoQ,5bIxSJDwc11jwmqddDyb66,0.48,0.586,8,-8.893,0,0.0865,0.733,0.0,0.252,0.525,82.423,audio_features,6zwAVNSEIKrSTcxEwbEMoQ,spotify:track:6zwAVNSEIKrSTcxEwbEMoQ,https://api.spotify.com/v1/tracks/6zwAVNSEIKrSTcxEwbEMoQ,https://api.spotify.com/v1/audio-analysis/6zwAVNSEIKrSTcxEwbEMoQ,46107,4
2293,Carlitos Way,23,5QZXZIHEGF2YgObSocvJYa,Down - Live,19,227106,3xvXku9flKxcVODbujUqHg,5bIxSJDwc11jwmqddDyb66,0.614,0.981,8,-3.747,0,0.0799,0.398,1.04e-06,0.725,0.433,94.981,audio_features,3xvXku9flKxcVODbujUqHg,spotify:track:3xvXku9flKxcVODbujUqHg,https://api.spotify.com/v1/tracks/3xvXku9flKxcVODbujUqHg,https://api.spotify.com/v1/audio-analysis/3xvXku9flKxcVODbujUqHg,227107,4
2294,Carlitos Way,23,5QZXZIHEGF2YgObSocvJYa,Me Matas - Live,18,195546,17clbFJ2sc6ygF8BBUqrSf,5bIxSJDwc11jwmqddDyb66,0.595,0.902,7,-4.153,1,0.0457,0.201,0.0,0.159,0.476,93.013,audio_features,17clbFJ2sc6ygF8BBUqrSf,spotify:track:17clbFJ2sc6ygF8BBUqrSf,https://api.spotify.com/v1/tracks/17clbFJ2sc6ygF8BBUqrSf,https://api.spotify.com/v1/audio-analysis/17clbFJ2sc6ygF8BBUqrSf,195547,4
2295,Mr Manyao,8,5AYkvr6cXZ3jqthh9mKqZU,Llego y Mato,5,225048,524FN8Xb023YHPseKpbmxR,3lCLKMTNCB0CcMNAZb2xum,0.817,0.892,6,-4.999,0,0.11,0.15,0.000191,0.108,0.47,112.033,audio_features,524FN8Xb023YHPseKpbmxR,spotify:track:524FN8Xb023YHPseKpbmxR,https://api.spotify.com/v1/tracks/524FN8Xb023YHPseKpbmxR,https://api.spotify.com/v1/audio-analysis/524FN8Xb023YHPseKpbmxR,225048,4
2296,Mr Manyao,8,5AYkvr6cXZ3jqthh9mKqZU,Brujeria (feat. La Golosa & Tinta De Asfalto),0,252708,4grqyb8hjtdlEYXwU8OZyZ,1vEvDM9IQq8ULPmYGgLXJt,0.663,0.976,4,-4.384,0,0.247,0.00322,0.00317,0.482,0.121,135.176,audio_features,4grqyb8hjtdlEYXwU8OZyZ,spotify:track:4grqyb8hjtdlEYXwU8OZyZ,https://api.spotify.com/v1/tracks/4grqyb8hjtdlEYXwU8OZyZ,https://api.spotify.com/v1/audio-analysis/4grqyb8hjtdlEYXwU8OZyZ,252709,3
2297,Mr Manyao,8,5AYkvr6cXZ3jqthh9mKqZU,Codigo de la Calle,0,209084,2WaF2QJ2vsobpak0Vb8K3e,5BQ4r8Nnfk8fiIjnjI2IyZ,0.77,0.669,6,-5.372,0,0.223,0.103,1.64e-06,0.175,0.277,127.97,audio_features,2WaF2QJ2vsobpak0Vb8K3e,spotify:track:2WaF2QJ2vsobpak0Vb8K3e,https://api.spotify.com/v1/tracks/2WaF2QJ2vsobpak0Vb8K3e,https://api.spotify.com/v1/audio-analysis/2WaF2QJ2vsobpak0Vb8K3e,209084,4
2298,Mr Manyao,8,5AYkvr6cXZ3jqthh9mKqZU,Dale Con El Culo (feat. El Jacool),0,201195,7Hh4iyKFrQTE4i7u0Mb0q0,5yFoER4rTDhYOmDA0YPPyV,0.918,0.609,9,-5.287,0,0.256,0.134,0.00175,0.338,0.589,105.052,audio_features,7Hh4iyKFrQTE4i7u0Mb0q0,spotify:track:7Hh4iyKFrQTE4i7u0Mb0q0,https://api.spotify.com/v1/tracks/7Hh4iyKFrQTE4i7u0Mb0q0,https://api.spotify.com/v1/audio-analysis/7Hh4iyKFrQTE4i7u0Mb0q0,201195,4
2299,Mr Manyao,8,5AYkvr6cXZ3jqthh9mKqZU,No Quiero Coro Con Grillo,0,165564,4P4hSY2TiAsH3Ynn1SiPN2,5cmg3bp3Nqs4jxAdD8NsmP,0.953,0.985,6,-3.077,1,0.12,0.0124,2.15e-05,0.34,0.721,115.973,audio_features,4P4hSY2TiAsH3Ynn1SiPN2,spotify:track:4P4hSY2TiAsH3Ynn1SiPN2,https://api.spotify.com/v1/tracks/4P4hSY2TiAsH3Ynn1SiPN2,https://api.spotify.com/v1/audio-analysis/4P4hSY2TiAsH3Ynn1SiPN2,165564,4
2300,Mr Manyao,8,5AYkvr6cXZ3jqthh9mKqZU,"Envidioso Remix (feat. Atomic, Quimico, Fuego, Black Point, Paramba & Mr Saik)",7,300068,1KeeQAFqkBfeTnBWMLKYcT,2Q5TR6ja1YlPCSgRKyXvG2,0.825,0.871,4,-4.063,0,0.117,0.128,0.0,0.137,0.629,114.995,audio_features,1KeeQAFqkBfeTnBWMLKYcT,spotify:track:1KeeQAFqkBfeTnBWMLKYcT,https://api.spotify.com/v1/tracks/1KeeQAFqkBfeTnBWMLKYcT,https://api.spotify.com/v1/audio-analysis/1KeeQAFqkBfeTnBWMLKYcT,300069,4
2301,Mr Manyao,8,5AYkvr6cXZ3jqthh9mKqZU,Oye Menor,5,212480,16Xke0EaJ38lUIdCm35jf7,57u716hYLIF29jdE62twmE,0.926,0.831,11,-6.545,0,0.198,0.000952,0.000116,0.875,0.715,105.044,audio_features,16Xke0EaJ38lUIdCm35jf7,spotify:track:16Xke0EaJ38lUIdCm35jf7,https://api.spotify.com/v1/tracks/16Xke0EaJ38lUIdCm35jf7,https://api.spotify.com/v1/audio-analysis/16Xke0EaJ38lUIdCm35jf7,212480,4
2302,Mr Manyao,8,5AYkvr6cXZ3jqthh9mKqZU,Chica Fina,0,209397,2JFrRRI3FtPsT1CnpEywWY,73Y4x2SGTQQq7O4XaZuZUp,0.599,0.817,7,-6.625,1,0.285,0.0461,1.72e-05,0.08,0.863,167.98,audio_features,2JFrRRI3FtPsT1CnpEywWY,spotify:track:2JFrRRI3FtPsT1CnpEywWY,https://api.spotify.com/v1/tracks/2JFrRRI3FtPsT1CnpEywWY,https://api.spotify.com/v1/audio-analysis/2JFrRRI3FtPsT1CnpEywWY,209398,4
2303,Mr Manyao,8,5AYkvr6cXZ3jqthh9mKqZU,Un Ratico Mas,0,182778,4vm2XvQhTUEjMnMYn2fJ9m,1oa2kMjcC4OggKiu6wEgyj,0.584,0.742,1,-5.127,1,0.0664,0.241,0.0,0.0464,0.92,87.643,audio_features,4vm2XvQhTUEjMnMYn2fJ9m,spotify:track:4vm2XvQhTUEjMnMYn2fJ9m,https://api.spotify.com/v1/tracks/4vm2XvQhTUEjMnMYn2fJ9m,https://api.spotify.com/v1/audio-analysis/4vm2XvQhTUEjMnMYn2fJ9m,182779,4
2304,Mr Manyao,8,5AYkvr6cXZ3jqthh9mKqZU,Tu Le Daria,0,176847,6zLjZteHJDckOEm4Dz8dtY,77iTEfggXtQQTpO8uSdtES,0.653,0.793,4,-5.005,0,0.367,0.0214,6.32e-06,0.115,0.575,148.512,audio_features,6zLjZteHJDckOEm4Dz8dtY,spotify:track:6zLjZteHJDckOEm4Dz8dtY,https://api.spotify.com/v1/tracks/6zLjZteHJDckOEm4Dz8dtY,https://api.spotify.com/v1/audio-analysis/6zLjZteHJDckOEm4Dz8dtY,176848,5
2305,Mr Manyao,8,5AYkvr6cXZ3jqthh9mKqZU,Rapa Encondio - Dirty Mix,14,199960,2KjkMP8Yae3Mcz0xQMO02o,6N0JU9FrZ8a8bglrRS3efW,0.847,0.817,1,-6.195,1,0.212,0.0414,4.76e-06,0.0487,0.793,129.986,audio_features,2KjkMP8Yae3Mcz0xQMO02o,spotify:track:2KjkMP8Yae3Mcz0xQMO02o,https://api.spotify.com/v1/tracks/2KjkMP8Yae3Mcz0xQMO02o,https://api.spotify.com/v1/audio-analysis/2KjkMP8Yae3Mcz0xQMO02o,199960,4
2306,Mr Manyao,8,5AYkvr6cXZ3jqthh9mKqZU,Goza Encondio (with H2) - Clean Mix,3,199456,5i7K6cACGKrHAM8x3xNj1O,6N0JU9FrZ8a8bglrRS3efW,0.674,0.69,1,-7.965,1,0.418,0.0605,3.44e-05,0.0533,0.75,110.601,audio_features,5i7K6cACGKrHAM8x3xNj1O,spotify:track:5i7K6cACGKrHAM8x3xNj1O,https://api.spotify.com/v1/tracks/5i7K6cACGKrHAM8x3xNj1O,https://api.spotify.com/v1/audio-analysis/5i7K6cACGKrHAM8x3xNj1O,199457,1
2307,Mr Manyao,8,5AYkvr6cXZ3jqthh9mKqZU,"Yo Soy Dembow - Don Volumen, Los Pachuche, Paramba, Jhon Distrito & Jou.C Remix",2,551831,2nKuVDw3i9MgJkZ4FjSeDj,0sFIvLZI9fWthHrdNaZ8GX,0.917,0.892,11,-3.982,0,0.227,0.11,0.0,0.706,0.874,108.0,audio_features,2nKuVDw3i9MgJkZ4FjSeDj,spotify:track:2nKuVDw3i9MgJkZ4FjSeDj,https://api.spotify.com/v1/tracks/2nKuVDw3i9MgJkZ4FjSeDj,https://api.spotify.com/v1/audio-analysis/2nKuVDw3i9MgJkZ4FjSeDj,551832,4
2308,Mr Manyao,8,5AYkvr6cXZ3jqthh9mKqZU,"Rankitanki Remix - Maicol Esking Dan, Paramba, RR El Versatil & Nael Black Remix",11,406971,6Vvb5uZ9wsDQA9WGVvddiZ,0sFIvLZI9fWthHrdNaZ8GX,0.88,0.694,1,-6.109,0,0.0577,0.00181,0.000286,0.332,0.838,116.997,audio_features,6Vvb5uZ9wsDQA9WGVvddiZ,spotify:track:6Vvb5uZ9wsDQA9WGVvddiZ,https://api.spotify.com/v1/tracks/6Vvb5uZ9wsDQA9WGVvddiZ,https://api.spotify.com/v1/audio-analysis/6Vvb5uZ9wsDQA9WGVvddiZ,406971,4
2309,Mr Manyao,8,5AYkvr6cXZ3jqthh9mKqZU,Suelta ese Palomo,0,213057,2vD5ZtgqXjQrCHegbY49nM,0sFIvLZI9fWthHrdNaZ8GX,0.711,0.947,7,-3.328,1,0.247,0.103,0.0,0.109,0.837,104.676,audio_features,2vD5ZtgqXjQrCHegbY49nM,spotify:track:2vD5ZtgqXjQrCHegbY49nM,https://api.spotify.com/v1/tracks/2vD5ZtgqXjQrCHegbY49nM,https://api.spotify.com/v1/audio-analysis/2vD5ZtgqXjQrCHegbY49nM,213058,4
2310,Mr Manyao,8,5AYkvr6cXZ3jqthh9mKqZU,Sabor Sabor,0,199403,4nswi1sZGtbOYpKf9Vx5k7,0sFIvLZI9fWthHrdNaZ8GX,0.655,0.957,7,-2.681,1,0.129,0.0761,0.000251,0.373,0.499,127.703,audio_features,4nswi1sZGtbOYpKf9Vx5k7,spotify:track:4nswi1sZGtbOYpKf9Vx5k7,https://api.spotify.com/v1/tracks/4nswi1sZGtbOYpKf9Vx5k7,https://api.spotify.com/v1/audio-analysis/4nswi1sZGtbOYpKf9Vx5k7,199404,4
2311,Mr Manyao,8,5AYkvr6cXZ3jqthh9mKqZU,Los Cocodrilos,0,223562,3DXs8d8OMiQbSsrvw7fIBp,0sFIvLZI9fWthHrdNaZ8GX,0.891,0.781,4,-6.346,0,0.154,0.162,1.4e-05,0.582,0.51,119.03,audio_features,3DXs8d8OMiQbSsrvw7fIBp,spotify:track:3DXs8d8OMiQbSsrvw7fIBp,https://api.spotify.com/v1/tracks/3DXs8d8OMiQbSsrvw7fIBp,https://api.spotify.com/v1/audio-analysis/3DXs8d8OMiQbSsrvw7fIBp,223562,4
2312,Mr Manyao,8,5AYkvr6cXZ3jqthh9mKqZU,Mi Visa,0,192918,2W8KQIRcXJZRZhK17c87MG,0sFIvLZI9fWthHrdNaZ8GX,0.956,0.817,11,-3.926,0,0.27,0.295,0.00045,0.073,0.907,121.995,audio_features,2W8KQIRcXJZRZhK17c87MG,spotify:track:2W8KQIRcXJZRZhK17c87MG,https://api.spotify.com/v1/tracks/2W8KQIRcXJZRZhK17c87MG,https://api.spotify.com/v1/audio-analysis/2W8KQIRcXJZRZhK17c87MG,192918,4
2313,Mr Manyao,8,5AYkvr6cXZ3jqthh9mKqZU,Perdoname,0,213557,5ssoJhPZZqHeqVXWHEhr24,0sFIvLZI9fWthHrdNaZ8GX,0.626,0.606,0,-8.57,1,0.555,0.752,0.0,0.142,0.623,78.995,audio_features,5ssoJhPZZqHeqVXWHEhr24,spotify:track:5ssoJhPZZqHeqVXWHEhr24,https://api.spotify.com/v1/tracks/5ssoJhPZZqHeqVXWHEhr24,https://api.spotify.com/v1/audio-analysis/5ssoJhPZZqHeqVXWHEhr24,213558,4
2314,Mr Manyao,8,5AYkvr6cXZ3jqthh9mKqZU,Tu Ta Cabaña Remix,0,255509,4Uq275itUn5PypdEAuiAc4,0sFIvLZI9fWthHrdNaZ8GX,0.924,0.832,1,-3.99,1,0.286,0.0924,0.0,0.0734,0.771,107.029,audio_features,4Uq275itUn5PypdEAuiAc4,spotify:track:4Uq275itUn5PypdEAuiAc4,https://api.spotify.com/v1/tracks/4Uq275itUn5PypdEAuiAc4,https://api.spotify.com/v1/audio-analysis/4Uq275itUn5PypdEAuiAc4,255510,4
2315,Mr Manyao,8,5AYkvr6cXZ3jqthh9mKqZU,Pa Que Te Suba La Nota,0,198927,3EUmgE7D6nPIqH5YkkBHq6,0sFIvLZI9fWthHrdNaZ8GX,0.681,0.866,6,-5.742,1,0.0953,0.0586,2.26e-06,0.262,0.818,140.033,audio_features,3EUmgE7D6nPIqH5YkkBHq6,spotify:track:3EUmgE7D6nPIqH5YkkBHq6,https://api.spotify.com/v1/tracks/3EUmgE7D6nPIqH5YkkBHq6,https://api.spotify.com/v1/audio-analysis/3EUmgE7D6nPIqH5YkkBHq6,198928,4
2316,Mr Manyao,8,5AYkvr6cXZ3jqthh9mKqZU,Tocame el Pito,0,192947,5YtwUJkUKONZQgBC9OxU3P,0sFIvLZI9fWthHrdNaZ8GX,0.704,0.949,2,-1.968,1,0.369,0.0138,0.00302,0.317,0.551,180.054,audio_features,5YtwUJkUKONZQgBC9OxU3P,spotify:track:5YtwUJkUKONZQgBC9OxU3P,https://api.spotify.com/v1/tracks/5YtwUJkUKONZQgBC9OxU3P,https://api.spotify.com/v1/audio-analysis/5YtwUJkUKONZQgBC9OxU3P,192947,4
2317,Mr Manyao,8,5AYkvr6cXZ3jqthh9mKqZU,Dembow All Star,0,104903,408ZzceLb7gpCECfjWQbQi,0sFIvLZI9fWthHrdNaZ8GX,0.894,0.942,10,-2.579,0,0.0711,0.18,6.45e-05,0.337,0.912,111.999,audio_features,408ZzceLb7gpCECfjWQbQi,spotify:track:408ZzceLb7gpCECfjWQbQi,https://api.spotify.com/v1/tracks/408ZzceLb7gpCECfjWQbQi,https://api.spotify.com/v1/audio-analysis/408ZzceLb7gpCECfjWQbQi,104904,4
2318,Mr Manyao,8,5AYkvr6cXZ3jqthh9mKqZU,Toy Por Desacatame,0,150576,7d4cVC9a3NfeKL1xCsjRbx,0sFIvLZI9fWthHrdNaZ8GX,0.916,0.962,11,-2.418,0,0.232,0.0358,0.22,0.255,0.92,122.993,audio_features,7d4cVC9a3NfeKL1xCsjRbx,spotify:track:7d4cVC9a3NfeKL1xCsjRbx,https://api.spotify.com/v1/tracks/7d4cVC9a3NfeKL1xCsjRbx,https://api.spotify.com/v1/audio-analysis/7d4cVC9a3NfeKL1xCsjRbx,150577,4
2319,Mr Manyao,8,5AYkvr6cXZ3jqthh9mKqZU,Tu Sigue Celosa,0,156269,7x9MGBU39Bpy1JzJA8qISK,0sFIvLZI9fWthHrdNaZ8GX,0.884,0.909,1,-4.03,1,0.182,0.1,0.00643,0.383,0.907,126.056,audio_features,7x9MGBU39Bpy1JzJA8qISK,spotify:track:7x9MGBU39Bpy1JzJA8qISK,https://api.spotify.com/v1/tracks/7x9MGBU39Bpy1JzJA8qISK,https://api.spotify.com/v1/audio-analysis/7x9MGBU39Bpy1JzJA8qISK,156269,4
2320,Mr Manyao,8,5AYkvr6cXZ3jqthh9mKqZU,To Pa To,0,201076,35MP0f3wcMhIESbxBHc0O3,0sFIvLZI9fWthHrdNaZ8GX,0.768,0.675,11,-4.803,0,0.308,0.0818,4.8e-05,0.0571,0.715,124.025,audio_features,35MP0f3wcMhIESbxBHc0O3,spotify:track:35MP0f3wcMhIESbxBHc0O3,https://api.spotify.com/v1/tracks/35MP0f3wcMhIESbxBHc0O3,https://api.spotify.com/v1/audio-analysis/35MP0f3wcMhIESbxBHc0O3,201077,4
2321,Mr Manyao,8,5AYkvr6cXZ3jqthh9mKqZU,LA MILONGA,0,217028,0wVolkL28rIoDWXLA3SAzH,0sFIvLZI9fWthHrdNaZ8GX,0.926,0.732,10,-5.765,0,0.077,0.0239,0.0256,0.326,0.668,111.982,audio_features,0wVolkL28rIoDWXLA3SAzH,spotify:track:0wVolkL28rIoDWXLA3SAzH,https://api.spotify.com/v1/tracks/0wVolkL28rIoDWXLA3SAzH,https://api.spotify.com/v1/audio-analysis/0wVolkL28rIoDWXLA3SAzH,217029,4
2322,Mr Manyao,8,5AYkvr6cXZ3jqthh9mKqZU,Matalo,0,182596,0O9xhcSgeprooGXPlrcU4E,0sFIvLZI9fWthHrdNaZ8GX,0.831,0.681,0,-8.427,1,0.311,0.339,0.00169,0.585,0.495,106.992,audio_features,0O9xhcSgeprooGXPlrcU4E,spotify:track:0O9xhcSgeprooGXPlrcU4E,https://api.spotify.com/v1/tracks/0O9xhcSgeprooGXPlrcU4E,https://api.spotify.com/v1/audio-analysis/0O9xhcSgeprooGXPlrcU4E,182596,4
2323,Mr Manyao,8,5AYkvr6cXZ3jqthh9mKqZU,Sabor Sabor,0,230115,0irdpvlR7CpVBLr41Xa0sY,0sFIvLZI9fWthHrdNaZ8GX,0.775,0.866,2,-6.367,1,0.125,0.139,0.0,0.103,0.67,140.137,audio_features,0irdpvlR7CpVBLr41Xa0sY,spotify:track:0irdpvlR7CpVBLr41Xa0sY,https://api.spotify.com/v1/tracks/0irdpvlR7CpVBLr41Xa0sY,https://api.spotify.com/v1/audio-analysis/0irdpvlR7CpVBLr41Xa0sY,230115,4
2324,Mr Manyao,8,5AYkvr6cXZ3jqthh9mKqZU,Ponte,0,172908,3z7N9JfMuOSOoNjNWUD6Ps,0sFIvLZI9fWthHrdNaZ8GX,0.903,0.9,10,-4.369,0,0.113,0.0267,8.84e-06,0.402,0.845,114.975,audio_features,3z7N9JfMuOSOoNjNWUD6Ps,spotify:track:3z7N9JfMuOSOoNjNWUD6Ps,https://api.spotify.com/v1/tracks/3z7N9JfMuOSOoNjNWUD6Ps,https://api.spotify.com/v1/audio-analysis/3z7N9JfMuOSOoNjNWUD6Ps,172909,4
2325,Mr Manyao,8,5AYkvr6cXZ3jqthh9mKqZU,La Frene,0,187173,7j1gZl7U0AYVix0nta7WC0,0sFIvLZI9fWthHrdNaZ8GX,0.859,0.869,7,-4.787,1,0.355,0.0045,0.463,0.0882,0.829,117.889,audio_features,7j1gZl7U0AYVix0nta7WC0,spotify:track:7j1gZl7U0AYVix0nta7WC0,https://api.spotify.com/v1/tracks/7j1gZl7U0AYVix0nta7WC0,https://api.spotify.com/v1/audio-analysis/7j1gZl7U0AYVix0nta7WC0,187173,4
2326,Mr Manyao,8,5AYkvr6cXZ3jqthh9mKqZU,LLegamo Encendio,0,248668,27Bs3bmiGmDkAl46XXt8GI,0sFIvLZI9fWthHrdNaZ8GX,0.807,0.942,4,-1.275,0,0.265,0.176,0.0,0.346,0.911,114.076,audio_features,27Bs3bmiGmDkAl46XXt8GI,spotify:track:27Bs3bmiGmDkAl46XXt8GI,https://api.spotify.com/v1/tracks/27Bs3bmiGmDkAl46XXt8GI,https://api.spotify.com/v1/audio-analysis/27Bs3bmiGmDkAl46XXt8GI,248668,4
2327,Mr Manyao,8,5AYkvr6cXZ3jqthh9mKqZU,Yo Soy un Bobo,0,192399,5nbQybsMdM31DrRJy5aZyc,0sFIvLZI9fWthHrdNaZ8GX,0.926,0.746,11,-1.84,0,0.102,0.019,0.00107,0.0968,0.785,117.979,audio_features,5nbQybsMdM31DrRJy5aZyc,spotify:track:5nbQybsMdM31DrRJy5aZyc,https://api.spotify.com/v1/tracks/5nbQybsMdM31DrRJy5aZyc,https://api.spotify.com/v1/audio-analysis/5nbQybsMdM31DrRJy5aZyc,192399,4
2328,Mr Manyao,8,5AYkvr6cXZ3jqthh9mKqZU,Que Tu Dice,0,178480,4vD6XcW6HgJPp0JEdlGRLK,0sFIvLZI9fWthHrdNaZ8GX,0.611,0.848,10,-3.067,0,0.337,0.0708,0.0,0.301,0.923,143.011,audio_features,4vD6XcW6HgJPp0JEdlGRLK,spotify:track:4vD6XcW6HgJPp0JEdlGRLK,https://api.spotify.com/v1/tracks/4vD6XcW6HgJPp0JEdlGRLK,https://api.spotify.com/v1/audio-analysis/4vD6XcW6HgJPp0JEdlGRLK,178481,3
2329,Mr Manyao,8,5AYkvr6cXZ3jqthh9mKqZU,Yo Se Que A Ti Te Gusta,0,197725,6jN04hDoCzRK464zTiII6s,0sFIvLZI9fWthHrdNaZ8GX,0.638,0.925,1,-3.303,1,0.236,0.0602,0.0599,0.173,0.64,170.155,audio_features,6jN04hDoCzRK464zTiII6s,spotify:track:6jN04hDoCzRK464zTiII6s,https://api.spotify.com/v1/tracks/6jN04hDoCzRK464zTiII6s,https://api.spotify.com/v1/audio-analysis/6jN04hDoCzRK464zTiII6s,197726,4
2330,Mr Manyao,8,5AYkvr6cXZ3jqthh9mKqZU,A Punta De Pistola,0,162668,4v01JLjTir0vXCcK5uBeuB,0sFIvLZI9fWthHrdNaZ8GX,0.895,0.919,1,-1.727,1,0.284,0.0886,0.00234,0.225,0.902,119.976,audio_features,4v01JLjTir0vXCcK5uBeuB,spotify:track:4v01JLjTir0vXCcK5uBeuB,https://api.spotify.com/v1/tracks/4v01JLjTir0vXCcK5uBeuB,https://api.spotify.com/v1/audio-analysis/4v01JLjTir0vXCcK5uBeuB,162668,4
2331,Mr Manyao,8,5AYkvr6cXZ3jqthh9mKqZU,Baila Tuki Tuki,0,155620,2X6pqbSVhyGdAHrQagjozn,0sFIvLZI9fWthHrdNaZ8GX,0.84,0.95,11,-3.964,0,0.141,0.0502,3.14e-05,0.783,0.851,124.059,audio_features,2X6pqbSVhyGdAHrQagjozn,spotify:track:2X6pqbSVhyGdAHrQagjozn,https://api.spotify.com/v1/tracks/2X6pqbSVhyGdAHrQagjozn,https://api.spotify.com/v1/audio-analysis/2X6pqbSVhyGdAHrQagjozn,155620,4
2332,Mr Manyao,8,5AYkvr6cXZ3jqthh9mKqZU,Yo Toy Rulling,0,181504,4xzCVSW5Gd063NB4brSGZc,0sFIvLZI9fWthHrdNaZ8GX,0.883,0.846,7,-2.433,1,0.195,0.109,0.00363,0.122,0.813,125.004,audio_features,4xzCVSW5Gd063NB4brSGZc,spotify:track:4xzCVSW5Gd063NB4brSGZc,https://api.spotify.com/v1/tracks/4xzCVSW5Gd063NB4brSGZc,https://api.spotify.com/v1/audio-analysis/4xzCVSW5Gd063NB4brSGZc,181505,4
2333,Mr Manyao,8,5AYkvr6cXZ3jqthh9mKqZU,Culo Grande,0,185692,1IkfgViRobtwxWHkQZcCKL,0sFIvLZI9fWthHrdNaZ8GX,0.573,0.881,1,-4.478,1,0.182,0.00447,0.000799,0.115,0.394,150.663,audio_features,1IkfgViRobtwxWHkQZcCKL,spotify:track:1IkfgViRobtwxWHkQZcCKL,https://api.spotify.com/v1/tracks/1IkfgViRobtwxWHkQZcCKL,https://api.spotify.com/v1/audio-analysis/1IkfgViRobtwxWHkQZcCKL,185692,5
2334,Mr Manyao,8,5AYkvr6cXZ3jqthh9mKqZU,Con Los Perros Atras,0,215163,1aidJ59FeyMoOC44sBtiHX,0sFIvLZI9fWthHrdNaZ8GX,0.897,0.768,1,-7.329,1,0.068,0.0776,0.0026,0.0494,0.916,106.017,audio_features,1aidJ59FeyMoOC44sBtiHX,spotify:track:1aidJ59FeyMoOC44sBtiHX,https://api.spotify.com/v1/tracks/1aidJ59FeyMoOC44sBtiHX,https://api.spotify.com/v1/audio-analysis/1aidJ59FeyMoOC44sBtiHX,215163,4
2335,Mr Manyao,8,5AYkvr6cXZ3jqthh9mKqZU,Ya Me Kite La Benda,0,175346,4i7PA3394T9GePydDCI08P,0sFIvLZI9fWthHrdNaZ8GX,0.915,0.899,1,-3.05,0,0.158,0.091,0.00123,0.152,0.748,120.019,audio_features,4i7PA3394T9GePydDCI08P,spotify:track:4i7PA3394T9GePydDCI08P,https://api.spotify.com/v1/tracks/4i7PA3394T9GePydDCI08P,https://api.spotify.com/v1/audio-analysis/4i7PA3394T9GePydDCI08P,175346,4
2336,Mr Manyao,8,5AYkvr6cXZ3jqthh9mKqZU,El Chamakito,0,213995,3ctteyewB0KmYVA4BTe49S,760eVRRzzCFsCH8Xc9asbp,0.741,0.731,10,-6.68,0,0.177,0.169,0.0,0.135,0.939,169.995,audio_features,3ctteyewB0KmYVA4BTe49S,spotify:track:3ctteyewB0KmYVA4BTe49S,https://api.spotify.com/v1/tracks/3ctteyewB0KmYVA4BTe49S,https://api.spotify.com/v1/audio-analysis/3ctteyewB0KmYVA4BTe49S,213995,4
2337,Mr Manyao,8,5AYkvr6cXZ3jqthh9mKqZU,Hermanita,0,253794,2FIOaqzGJxJS76RclP75hJ,760eVRRzzCFsCH8Xc9asbp,0.825,0.72,5,-9.765,0,0.0584,0.177,0.0,0.075,0.903,136.027,audio_features,2FIOaqzGJxJS76RclP75hJ,spotify:track:2FIOaqzGJxJS76RclP75hJ,https://api.spotify.com/v1/tracks/2FIOaqzGJxJS76RclP75hJ,https://api.spotify.com/v1/audio-analysis/2FIOaqzGJxJS76RclP75hJ,253794,4
2338,Mr Manyao,8,5AYkvr6cXZ3jqthh9mKqZU,El Boom,0,273113,3dio2FmPOuAULVMpHet6wz,760eVRRzzCFsCH8Xc9asbp,0.94,0.886,11,-4.311,1,0.103,0.338,1.72e-05,0.0533,0.939,125.023,audio_features,3dio2FmPOuAULVMpHet6wz,spotify:track:3dio2FmPOuAULVMpHet6wz,https://api.spotify.com/v1/tracks/3dio2FmPOuAULVMpHet6wz,https://api.spotify.com/v1/audio-analysis/3dio2FmPOuAULVMpHet6wz,273113,4
2339,Mr Manyao,8,5AYkvr6cXZ3jqthh9mKqZU,Tu Eres Mi Hembra,0,225976,44Ks0p0verZFmZb9k16B9z,760eVRRzzCFsCH8Xc9asbp,0.814,0.788,9,-7.041,1,0.109,0.0774,0.0,0.134,0.961,160.136,audio_features,44Ks0p0verZFmZb9k16B9z,spotify:track:44Ks0p0verZFmZb9k16B9z,https://api.spotify.com/v1/tracks/44Ks0p0verZFmZb9k16B9z,https://api.spotify.com/v1/audio-analysis/44Ks0p0verZFmZb9k16B9z,225977,4
2340,Mr Manyao,8,5AYkvr6cXZ3jqthh9mKqZU,Echa Pa Mi,1,217652,0mu9IJ8nVH6xCh0I8EM2OL,760eVRRzzCFsCH8Xc9asbp,0.833,0.871,7,-5.461,1,0.112,0.189,0.0,0.148,0.83,129.963,audio_features,0mu9IJ8nVH6xCh0I8EM2OL,spotify:track:0mu9IJ8nVH6xCh0I8EM2OL,https://api.spotify.com/v1/tracks/0mu9IJ8nVH6xCh0I8EM2OL,https://api.spotify.com/v1/audio-analysis/0mu9IJ8nVH6xCh0I8EM2OL,217652,4
